user_id,variant,converted,order_value,recency,history,history_segment,channel,zip_code,newbie,visit
u_015710,treatment_womens,0,0.0,2,65.04,1) $0 - $100,Web,Surburban,0,0
u_015711,treatment_mens,0,0.0,12,79.63,1) $0 - $100,Phone,Urban,1,0
u_015712,treatment_mens,0,0.0,6,33.06,1) $0 - $100,Phone,Surburban,0,0
u_015713,treatment_womens,0,0.0,8,128.48,2) $100 - $200,Web,Rural,0,0
u_015714,treatment_mens,0,0.0,7,280.77,3) $200 - $350,Web,Surburban,1,0
u_015715,treatment_womens,0,0.0,5,29.99,1) $0 - $100,Web,Rural,1,0
u_015716,treatment_mens,0,0.0,3,189.24,2) $100 - $200,Phone,Surburban,0,1
u_015717,treatment_womens,0,0.0,8,234.32,3) $200 - $350,Web,Surburban,0,0
u_015718,treatment_womens,0,0.0,4,985.71,"6) $750 - $1,000",Phone,Surburban,1,0
u_015719,treatment_mens,0,0.0,9,420.57,4) $350 - $500,Phone,Urban,0,1
u_015720,control,0,0.0,2,183.92,2) $100 - $200,Phone,Urban,0,0
u_015721,treatment_womens,0,0.0,2,218.39,3) $200 - $350,Phone,Surburban,0,1
u_015722,treatment_mens,0,0.0,2,194.4,2) $100 - $200,Phone,Surburban,1,0
u_015723,control,0,0.0,1,29.99,1) $0 - $100,Phone,Rural,0,0
u_015724,treatment_womens,0,0.0,1,289.87,3) $200 - $350,Web,Urban,0,0
u_015725,treatment_womens,0,0.0,5,341.39,3) $200 - $350,Phone,Surburban,0,1
u_015726,control,0,0.0,11,29.99,1) $0 - $100,Web,Urban,0,0
u_015727,treatment_womens,0,0.0,9,183.92,2) $100 - $200,Phone,Surburban,0,0
u_015728,control,0,0.0,6,134.82,2) $100 - $200,Phone,Urban,1,0
u_015729,treatment_mens,0,0.0,1,470.79,4) $350 - $500,Multichannel,Surburban,0,1
u_015730,control,0,0.0,6,306.4,3) $200 - $350,Phone,Surburban,1,0
u_015731,control,0,0.0,1,88.47,1) $0 - $100,Web,Rural,0,1
u_015732,control,0,0.0,3,67.29,1) $0 - $100,Web,Surburban,1,0
u_015733,treatment_womens,0,0.0,7,101.33,2) $100 - $200,Web,Urban,1,1
u_015734,control,0,0.0,11,316.26,3) $200 - $350,Multichannel,Urban,0,0
u_015735,treatment_womens,0,0.0,1,91.8,1) $0 - $100,Phone,Surburban,1,0
u_015736,treatment_mens,0,0.0,1,484.14,4) $350 - $500,Multichannel,Surburban,0,1
u_015737,treatment_mens,0,0.0,8,72.3,1) $0 - $100,Web,Urban,1,0
u_015738,control,0,0.0,10,323.4,3) $200 - $350,Multichannel,Urban,0,1
u_015739,treatment_womens,0,0.0,2,828.53,"6) $750 - $1,000",Multichannel,Urban,1,0
u_015740,control,0,0.0,12,116.46,2) $100 - $200,Web,Surburban,0,1
u_015741,treatment_womens,0,0.0,2,142.97,2) $100 - $200,Phone,Rural,0,0
u_015742,treatment_womens,0,0.0,6,71.52,1) $0 - $100,Phone,Surburban,0,0
u_015743,control,0,0.0,4,54.14,1) $0 - $100,Web,Surburban,1,0
u_015744,control,0,0.0,6,256.29,3) $200 - $350,Phone,Urban,0,0
u_015745,control,0,0.0,12,143.95,2) $100 - $200,Web,Urban,0,0
u_015746,treatment_mens,0,0.0,10,209.03,3) $200 - $350,Phone,Urban,1,0
u_015747,control,0,0.0,3,1171.56,"7) $1,000 +",Web,Surburban,1,0
u_015748,treatment_mens,0,0.0,9,37.21,1) $0 - $100,Web,Urban,1,0
u_015749,control,0,0.0,12,197.22,2) $100 - $200,Phone,Urban,0,0
u_015750,control,0,0.0,5,68.21,1) $0 - $100,Web,Urban,1,0
u_015751,treatment_womens,0,0.0,10,411.86,4) $350 - $500,Multichannel,Surburban,0,0
u_015752,treatment_mens,0,0.0,1,475.24,4) $350 - $500,Multichannel,Surburban,1,1
u_015753,control,0,0.0,6,120.49,2) $100 - $200,Phone,Urban,0,0
u_015754,treatment_womens,0,0.0,11,213.1,3) $200 - $350,Phone,Surburban,0,0
u_015755,treatment_womens,0,0.0,11,31.21,1) $0 - $100,Web,Urban,1,0
u_015756,control,0,0.0,11,124.08,2) $100 - $200,Phone,Rural,0,0
u_015757,control,0,0.0,10,29.99,1) $0 - $100,Phone,Urban,1,0
u_015758,treatment_mens,0,0.0,1,438.07,4) $350 - $500,Multichannel,Rural,0,0
u_015759,treatment_mens,0,0.0,10,226.98,3) $200 - $350,Phone,Surburban,1,0
u_015760,treatment_womens,0,0.0,12,86.38,1) $0 - $100,Phone,Urban,0,1
u_015761,treatment_womens,0,0.0,10,194.18,2) $100 - $200,Phone,Urban,0,0
u_015762,treatment_womens,0,0.0,10,29.99,1) $0 - $100,Phone,Urban,1,0
u_015763,control,0,0.0,8,321.32,3) $200 - $350,Phone,Urban,1,0
u_015764,treatment_womens,0,0.0,7,34.4,1) $0 - $100,Phone,Urban,0,1
u_015765,treatment_womens,0,0.0,9,198.62,2) $100 - $200,Phone,Urban,0,0
u_015766,control,0,0.0,10,333.01,3) $200 - $350,Phone,Rural,0,0
u_015767,treatment_mens,0,0.0,6,29.99,1) $0 - $100,Web,Rural,0,1
u_015768,treatment_womens,0,0.0,11,421.51,4) $350 - $500,Web,Rural,0,1
u_015769,treatment_womens,0,0.0,6,29.99,1) $0 - $100,Phone,Surburban,0,1
u_015770,treatment_mens,0,0.0,10,268.66,3) $200 - $350,Phone,Surburban,1,0
u_015771,control,0,0.0,10,259.83,3) $200 - $350,Phone,Rural,0,0
u_015772,treatment_womens,0,0.0,5,113.6,2) $100 - $200,Web,Surburban,1,0
u_015773,treatment_womens,0,0.0,2,111.54,2) $100 - $200,Web,Urban,0,0
u_015774,control,0,0.0,11,358.23,4) $350 - $500,Web,Urban,0,0
u_015775,treatment_mens,0,0.0,9,33.87,1) $0 - $100,Web,Surburban,0,0
u_015776,control,0,0.0,5,58.53,1) $0 - $100,Web,Surburban,0,1
u_015777,treatment_womens,0,0.0,4,128.6,2) $100 - $200,Web,Surburban,0,0
u_015778,control,0,0.0,11,574.68,5) $500 - $750,Phone,Urban,1,0
u_015779,control,0,0.0,2,58.47,1) $0 - $100,Web,Surburban,0,0
u_015780,control,0,0.0,4,185.14,2) $100 - $200,Web,Urban,0,0
u_015781,control,0,0.0,11,175.1,2) $100 - $200,Phone,Rural,0,0
u_015782,treatment_womens,0,0.0,7,373.61,4) $350 - $500,Multichannel,Surburban,0,0
u_015783,treatment_womens,0,0.0,9,643.67,5) $500 - $750,Phone,Urban,1,0
u_015784,control,0,0.0,1,43.58,1) $0 - $100,Phone,Surburban,1,0
u_015785,treatment_womens,0,0.0,9,147.57,2) $100 - $200,Phone,Rural,0,0
u_015786,treatment_womens,0,0.0,3,158.76,2) $100 - $200,Web,Urban,1,1
u_015787,treatment_mens,0,0.0,6,741.36,5) $500 - $750,Phone,Surburban,1,0
u_015788,treatment_womens,0,0.0,1,546.15,5) $500 - $750,Multichannel,Surburban,1,0
u_015789,control,0,0.0,2,1616.97,"7) $1,000 +",Multichannel,Rural,1,0
u_015790,treatment_mens,0,0.0,3,123.85,2) $100 - $200,Phone,Rural,1,0
u_015791,control,0,0.0,11,29.99,1) $0 - $100,Phone,Urban,0,0
u_015792,treatment_womens,0,0.0,2,228.01,3) $200 - $350,Phone,Urban,0,0
u_015793,treatment_womens,0,0.0,8,279.6,3) $200 - $350,Phone,Surburban,0,0
u_015794,control,0,0.0,7,254.61,3) $200 - $350,Multichannel,Urban,1,0
u_015795,treatment_mens,0,0.0,5,72.28,1) $0 - $100,Web,Urban,1,0
u_015796,treatment_womens,0,0.0,10,494.5,4) $350 - $500,Multichannel,Urban,0,0
u_015797,control,0,0.0,1,235.41,3) $200 - $350,Web,Surburban,1,0
u_015798,treatment_mens,0,0.0,5,652.91,5) $500 - $750,Multichannel,Surburban,1,0
u_015799,control,0,0.0,5,29.99,1) $0 - $100,Phone,Surburban,1,0
u_015800,treatment_womens,0,0.0,10,175.45,2) $100 - $200,Web,Surburban,1,0
u_015801,treatment_womens,0,0.0,2,29.99,1) $0 - $100,Web,Surburban,0,1
u_015802,treatment_mens,0,0.0,11,383.15,4) $350 - $500,Phone,Surburban,0,0
u_015803,control,0,0.0,2,33.87,1) $0 - $100,Web,Urban,0,0
u_015804,treatment_womens,0,0.0,12,93.06,1) $0 - $100,Web,Urban,1,0
u_015805,control,0,0.0,9,261.68,3) $200 - $350,Phone,Rural,0,1
u_015806,treatment_womens,0,0.0,9,29.99,1) $0 - $100,Web,Urban,1,0
u_015807,treatment_womens,0,0.0,8,1020.1,"7) $1,000 +",Multichannel,Urban,1,0
u_015808,treatment_mens,0,0.0,6,2583.84,"7) $1,000 +",Multichannel,Urban,1,1
u_015809,treatment_womens,0,0.0,11,292.34,3) $200 - $350,Phone,Rural,0,1
u_015810,treatment_mens,0,0.0,1,324.07,3) $200 - $350,Multichannel,Urban,1,0
u_015811,control,0,0.0,7,319.36,3) $200 - $350,Web,Surburban,0,0
u_015812,treatment_mens,0,0.0,9,109.51,2) $100 - $200,Phone,Urban,1,0
u_015813,control,0,0.0,2,426.94,4) $350 - $500,Multichannel,Urban,0,0
u_015814,treatment_womens,0,0.0,5,208.92,3) $200 - $350,Web,Surburban,1,0
u_015815,treatment_mens,0,0.0,3,395.67,4) $350 - $500,Phone,Urban,1,1
u_015816,treatment_mens,0,0.0,9,60.29,1) $0 - $100,Web,Urban,1,0
u_015817,control,0,0.0,4,56.78,1) $0 - $100,Web,Urban,1,0
u_015818,treatment_mens,0,0.0,4,65.77,1) $0 - $100,Phone,Urban,1,0
u_015819,treatment_womens,0,0.0,10,454.09,4) $350 - $500,Phone,Surburban,0,0
u_015820,treatment_mens,0,0.0,8,142.45,2) $100 - $200,Web,Surburban,1,1
u_015821,control,0,0.0,1,106.81,2) $100 - $200,Web,Surburban,0,0
u_015822,treatment_mens,0,0.0,8,29.99,1) $0 - $100,Web,Surburban,0,0
u_015823,control,0,0.0,6,194.9,2) $100 - $200,Phone,Surburban,0,0
u_015824,control,0,0.0,6,48.02,1) $0 - $100,Phone,Surburban,1,0
u_015825,treatment_mens,0,0.0,1,667.03,5) $500 - $750,Web,Surburban,1,1
u_015826,treatment_womens,0,0.0,8,29.99,1) $0 - $100,Web,Rural,0,0
u_015827,treatment_mens,0,0.0,10,29.99,1) $0 - $100,Web,Surburban,0,0
u_015828,treatment_womens,0,0.0,10,115.47,2) $100 - $200,Web,Urban,0,1
u_015829,control,0,0.0,2,314.56,3) $200 - $350,Phone,Surburban,0,0
u_015830,control,0,0.0,6,138.72,2) $100 - $200,Phone,Surburban,0,1
u_015831,control,0,0.0,7,152.33,2) $100 - $200,Web,Rural,0,0
u_015832,control,0,0.0,12,426.65,4) $350 - $500,Web,Surburban,0,0
u_015833,control,0,0.0,1,218.87,3) $200 - $350,Phone,Surburban,0,0
u_015834,treatment_mens,0,0.0,3,475.15,4) $350 - $500,Multichannel,Urban,0,0
u_015835,control,0,0.0,12,103.58,2) $100 - $200,Web,Urban,0,0
u_015836,treatment_womens,0,0.0,1,54.58,1) $0 - $100,Phone,Urban,0,0
u_015837,treatment_mens,0,0.0,9,458.22,4) $350 - $500,Phone,Urban,0,0
u_015838,treatment_womens,0,0.0,8,571.08,5) $500 - $750,Phone,Urban,1,0
u_015839,treatment_womens,0,0.0,6,195.05,2) $100 - $200,Web,Surburban,0,0
u_015840,control,0,0.0,4,65.28,1) $0 - $100,Phone,Urban,0,0
u_015841,control,0,0.0,10,29.99,1) $0 - $100,Phone,Surburban,1,0
u_015842,treatment_womens,0,0.0,11,117.15,2) $100 - $200,Phone,Surburban,0,0
u_015843,control,0,0.0,5,208.11,3) $200 - $350,Web,Surburban,0,0
u_015844,control,0,0.0,2,154.82,2) $100 - $200,Phone,Surburban,1,0
u_015845,control,0,0.0,6,89.62,1) $0 - $100,Phone,Urban,0,1
u_015846,treatment_womens,0,0.0,2,513.44,5) $500 - $750,Phone,Surburban,1,0
u_015847,control,0,0.0,10,312.18,3) $200 - $350,Phone,Surburban,1,0
u_015848,treatment_mens,0,0.0,3,78.61,1) $0 - $100,Web,Surburban,1,0
u_015849,treatment_womens,0,0.0,3,346.64,3) $200 - $350,Phone,Surburban,0,0
u_015850,treatment_womens,0,0.0,3,267.03,3) $200 - $350,Phone,Urban,0,0
u_015851,treatment_mens,0,0.0,3,337.28,3) $200 - $350,Phone,Surburban,0,1
u_015852,control,0,0.0,2,154.84,2) $100 - $200,Phone,Urban,0,0
u_015853,treatment_womens,0,0.0,6,178.95,2) $100 - $200,Web,Surburban,0,0
u_015854,treatment_mens,0,0.0,9,129.9,2) $100 - $200,Web,Surburban,0,0
u_015855,treatment_mens,0,0.0,9,166.1,2) $100 - $200,Web,Urban,0,0
u_015856,treatment_mens,0,0.0,9,88.4,1) $0 - $100,Phone,Surburban,0,0
u_015857,treatment_mens,0,0.0,3,29.99,1) $0 - $100,Phone,Urban,1,0
u_015858,control,0,0.0,9,565.84,5) $500 - $750,Web,Urban,1,0
u_015859,treatment_mens,0,0.0,4,271.74,3) $200 - $350,Phone,Surburban,1,0
u_015860,control,0,0.0,3,166.67,2) $100 - $200,Phone,Surburban,1,0
u_015861,control,0,0.0,4,78.94,1) $0 - $100,Web,Surburban,1,0
u_015862,treatment_mens,0,0.0,2,32.78,1) $0 - $100,Phone,Urban,0,0
u_015863,treatment_womens,0,0.0,8,78.83,1) $0 - $100,Phone,Rural,0,0
u_015864,treatment_mens,0,0.0,3,44.08,1) $0 - $100,Phone,Urban,0,0
u_015865,control,0,0.0,10,236.12,3) $200 - $350,Phone,Urban,1,1
u_015866,control,0,0.0,4,124.52,2) $100 - $200,Phone,Surburban,1,0
u_015867,control,0,0.0,3,450.36,4) $350 - $500,Phone,Surburban,1,0
u_015868,control,0,0.0,2,54.49,1) $0 - $100,Phone,Surburban,1,1
u_015869,control,0,0.0,1,119.54,2) $100 - $200,Phone,Surburban,1,0
u_015870,control,0,0.0,9,139.93,2) $100 - $200,Web,Surburban,1,0
u_015871,treatment_womens,0,0.0,10,309.98,3) $200 - $350,Web,Surburban,0,0
u_015872,treatment_mens,0,0.0,4,163.21,2) $100 - $200,Web,Urban,1,0
u_015873,control,0,0.0,9,117.24,2) $100 - $200,Phone,Rural,1,0
u_015874,control,0,0.0,1,128.54,2) $100 - $200,Web,Urban,0,0
u_015875,treatment_womens,0,0.0,2,29.99,1) $0 - $100,Web,Surburban,1,0
u_015876,treatment_mens,0,0.0,4,332.47,3) $200 - $350,Multichannel,Surburban,0,0
u_015877,treatment_womens,0,0.0,2,215.04,3) $200 - $350,Phone,Urban,0,0
u_015878,control,0,0.0,10,58.04,1) $0 - $100,Web,Rural,0,1
u_015879,control,0,0.0,1,240.09,3) $200 - $350,Phone,Surburban,0,0
u_015880,treatment_womens,0,0.0,2,506.07,5) $500 - $750,Multichannel,Urban,1,0
u_015881,treatment_womens,0,0.0,1,744.92,5) $500 - $750,Multichannel,Surburban,1,0
u_015882,treatment_womens,0,0.0,5,926.58,"6) $750 - $1,000",Web,Urban,1,1
u_015883,treatment_womens,0,0.0,6,33.91,1) $0 - $100,Web,Surburban,0,1
u_015884,treatment_womens,0,0.0,11,29.99,1) $0 - $100,Phone,Surburban,0,0
u_015885,treatment_womens,0,0.0,8,245.66,3) $200 - $350,Web,Rural,1,0
u_015886,control,0,0.0,8,29.99,1) $0 - $100,Web,Surburban,1,0
u_015887,control,0,0.0,3,192.48,2) $100 - $200,Web,Surburban,0,0
u_015888,treatment_mens,0,0.0,6,29.99,1) $0 - $100,Web,Surburban,0,0
u_015889,control,0,0.0,2,29.99,1) $0 - $100,Web,Rural,1,0
u_015890,treatment_womens,0,0.0,12,29.99,1) $0 - $100,Web,Surburban,0,0
u_015891,treatment_womens,0,0.0,7,212.61,3) $200 - $350,Web,Rural,0,0
u_015892,treatment_womens,0,0.0,1,608.38,5) $500 - $750,Multichannel,Urban,1,0
u_015893,treatment_womens,0,0.0,2,1344.11,"7) $1,000 +",Web,Urban,1,0
u_015894,control,0,0.0,5,614.29,5) $500 - $750,Phone,Surburban,1,0
u_015895,control,0,0.0,3,1070.38,"7) $1,000 +",Multichannel,Urban,1,0
u_015896,control,0,0.0,8,29.99,1) $0 - $100,Phone,Surburban,1,0
u_015897,treatment_mens,0,0.0,8,133.4,2) $100 - $200,Phone,Urban,1,0
u_015898,treatment_mens,0,0.0,8,104.18,2) $100 - $200,Phone,Surburban,0,0
u_015899,control,0,0.0,8,29.99,1) $0 - $100,Web,Surburban,0,0
u_015900,treatment_womens,0,0.0,1,205.45,3) $200 - $350,Web,Urban,0,0
u_015901,treatment_mens,0,0.0,3,365.39,4) $350 - $500,Phone,Surburban,1,1
u_015902,treatment_mens,0,0.0,1,227.14,3) $200 - $350,Web,Surburban,1,0
u_015903,control,0,0.0,2,275.52,3) $200 - $350,Web,Rural,0,0
u_015904,control,0,0.0,11,125.88,2) $100 - $200,Phone,Surburban,1,0
u_015905,treatment_womens,0,0.0,4,643.31,5) $500 - $750,Multichannel,Surburban,1,0
u_015906,control,0,0.0,7,74.1,1) $0 - $100,Phone,Surburban,1,0
u_015907,control,0,0.0,10,44.33,1) $0 - $100,Phone,Surburban,0,0
u_015908,control,0,0.0,11,37.48,1) $0 - $100,Phone,Rural,0,0
u_015909,treatment_womens,0,0.0,10,48.42,1) $0 - $100,Phone,Urban,0,0
u_015910,treatment_womens,0,0.0,8,230.89,3) $200 - $350,Web,Surburban,1,0
u_015911,treatment_womens,0,0.0,2,87.44,1) $0 - $100,Phone,Rural,1,0
u_015912,control,0,0.0,9,361.17,4) $350 - $500,Phone,Surburban,0,1
u_015913,treatment_womens,0,0.0,5,47.99,1) $0 - $100,Phone,Urban,1,1
u_015914,control,0,0.0,5,831.82,"6) $750 - $1,000",Phone,Urban,1,0
u_015915,treatment_mens,0,0.0,4,418.03,4) $350 - $500,Multichannel,Surburban,1,0
u_015916,control,0,0.0,5,160.11,2) $100 - $200,Web,Urban,0,0
u_015917,treatment_mens,0,0.0,10,95.89,1) $0 - $100,Phone,Urban,0,0
u_015918,treatment_mens,0,0.0,5,98.29,1) $0 - $100,Web,Surburban,1,0
u_015919,control,0,0.0,2,296.11,3) $200 - $350,Web,Urban,0,1
u_015920,control,0,0.0,3,739.27,5) $500 - $750,Phone,Urban,1,0
u_015921,treatment_mens,0,0.0,9,121.77,2) $100 - $200,Phone,Surburban,0,0
u_015922,control,0,0.0,3,329.81,3) $200 - $350,Multichannel,Surburban,0,0
u_015923,treatment_mens,0,0.0,6,36.77,1) $0 - $100,Phone,Surburban,1,0
u_015924,control,0,0.0,3,282.29,3) $200 - $350,Phone,Surburban,0,0
u_015925,control,0,0.0,9,481.44,4) $350 - $500,Web,Rural,0,0
u_015926,treatment_womens,0,0.0,7,46.96,1) $0 - $100,Web,Surburban,1,0
u_015927,treatment_mens,0,0.0,3,353.57,4) $350 - $500,Phone,Surburban,0,0
u_015928,control,0,0.0,3,45.01,1) $0 - $100,Web,Surburban,0,0
u_015929,treatment_womens,0,0.0,8,145.58,2) $100 - $200,Web,Surburban,0,0
u_015930,treatment_mens,0,0.0,12,29.99,1) $0 - $100,Phone,Surburban,0,0
u_015931,treatment_womens,0,0.0,4,38.74,1) $0 - $100,Phone,Rural,0,0
u_015932,treatment_mens,0,0.0,4,555.03,5) $500 - $750,Web,Surburban,1,0
u_015933,treatment_womens,0,0.0,4,510.12,5) $500 - $750,Phone,Urban,1,1
u_015934,treatment_womens,0,0.0,5,161.65,2) $100 - $200,Web,Urban,0,0
u_015935,treatment_womens,0,0.0,7,219.18,3) $200 - $350,Web,Urban,1,0
u_015936,treatment_mens,0,0.0,9,544.65,5) $500 - $750,Multichannel,Urban,1,0
u_015937,treatment_womens,0,0.0,4,57.38,1) $0 - $100,Phone,Surburban,0,0
u_015938,control,0,0.0,11,46.23,1) $0 - $100,Phone,Surburban,0,0
u_015939,control,0,0.0,7,367.03,4) $350 - $500,Phone,Surburban,0,1
u_015940,treatment_mens,0,0.0,7,144.34,2) $100 - $200,Phone,Surburban,1,0
u_015941,treatment_mens,0,0.0,9,322.2,3) $200 - $350,Multichannel,Surburban,0,0
u_015942,control,0,0.0,2,29.99,1) $0 - $100,Web,Urban,1,0
u_015943,treatment_womens,0,0.0,3,1041.93,"7) $1,000 +",Phone,Urban,1,0
u_015944,control,0,0.0,3,356.37,4) $350 - $500,Web,Rural,1,0
u_015945,control,0,0.0,1,148.08,2) $100 - $200,Phone,Urban,0,0
u_015946,treatment_womens,0,0.0,11,379.3,4) $350 - $500,Web,Urban,0,0
u_015947,treatment_mens,0,0.0,9,45.91,1) $0 - $100,Phone,Urban,1,0
u_015948,treatment_womens,0,0.0,9,794.81,"6) $750 - $1,000",Multichannel,Surburban,1,1
u_015949,control,0,0.0,10,51.92,1) $0 - $100,Web,Urban,1,0
u_015950,control,0,0.0,6,680.93,5) $500 - $750,Phone,Surburban,1,0
u_015951,treatment_mens,0,0.0,7,29.99,1) $0 - $100,Web,Surburban,1,1
u_015952,treatment_womens,0,0.0,1,157.82,2) $100 - $200,Phone,Urban,1,0
u_015953,treatment_mens,0,0.0,5,74.7,1) $0 - $100,Phone,Surburban,1,0
u_015954,treatment_mens,0,0.0,8,386.87,4) $350 - $500,Multichannel,Rural,0,0
u_015955,treatment_mens,0,0.0,3,240.75,3) $200 - $350,Phone,Urban,1,0
u_015956,control,0,0.0,12,153.99,2) $100 - $200,Web,Urban,0,0
u_015957,treatment_womens,0,0.0,6,30.52,1) $0 - $100,Phone,Rural,0,0
u_015958,treatment_mens,0,0.0,3,184.35,2) $100 - $200,Web,Urban,1,1
u_015959,control,0,0.0,9,92.05,1) $0 - $100,Phone,Rural,0,0
u_015960,treatment_mens,0,0.0,4,140.91,2) $100 - $200,Web,Urban,1,0
u_015961,control,0,0.0,6,135.89,2) $100 - $200,Phone,Urban,0,0
u_015962,control,0,0.0,10,156.34,2) $100 - $200,Web,Urban,0,0
u_015963,control,0,0.0,4,71.14,1) $0 - $100,Web,Surburban,1,0
u_015964,control,0,0.0,4,96.02,1) $0 - $100,Phone,Surburban,1,0
u_015965,treatment_womens,0,0.0,9,90.86,1) $0 - $100,Web,Urban,0,0
u_015966,treatment_womens,0,0.0,9,47.38,1) $0 - $100,Phone,Urban,1,0
u_015967,treatment_mens,0,0.0,5,52.81,1) $0 - $100,Web,Surburban,1,0
u_015968,control,0,0.0,1,301.59,3) $200 - $350,Web,Urban,0,0
u_015969,treatment_womens,0,0.0,8,32.36,1) $0 - $100,Web,Surburban,1,0
u_015970,control,0,0.0,3,147.68,2) $100 - $200,Web,Surburban,0,0
u_015971,control,0,0.0,8,219.63,3) $200 - $350,Web,Surburban,1,0
u_015972,control,0,0.0,10,276.58,3) $200 - $350,Phone,Surburban,0,0
u_015973,control,0,0.0,7,83.27,1) $0 - $100,Phone,Rural,0,0
u_015974,treatment_womens,0,0.0,5,211.68,3) $200 - $350,Multichannel,Urban,0,0
u_015975,treatment_mens,0,0.0,3,42.23,1) $0 - $100,Web,Surburban,1,0
u_015976,treatment_mens,0,0.0,4,57.22,1) $0 - $100,Phone,Surburban,0,1
u_015977,treatment_womens,0,0.0,5,476.62,4) $350 - $500,Web,Urban,0,0
u_015978,treatment_womens,0,0.0,1,858.34,"6) $750 - $1,000",Web,Surburban,1,0
u_015979,treatment_mens,0,0.0,6,150.19,2) $100 - $200,Phone,Rural,0,0
u_015980,treatment_mens,0,0.0,4,332.11,3) $200 - $350,Web,Surburban,0,1
u_015981,control,0,0.0,2,302.63,3) $200 - $350,Phone,Surburban,0,0
u_015982,control,0,0.0,4,80.5,1) $0 - $100,Web,Surburban,1,0
u_015983,control,0,0.0,2,92.67,1) $0 - $100,Phone,Urban,0,0
u_015984,treatment_mens,0,0.0,5,98.36,1) $0 - $100,Phone,Urban,1,0
u_015985,treatment_mens,0,0.0,9,217.66,3) $200 - $350,Phone,Urban,0,0
u_015986,treatment_womens,0,0.0,11,192.0,2) $100 - $200,Web,Rural,1,0
u_015987,treatment_mens,0,0.0,1,227.38,3) $200 - $350,Web,Rural,0,1
u_015988,treatment_mens,0,0.0,1,582.72,5) $500 - $750,Phone,Urban,1,0
u_015989,control,0,0.0,8,40.21,1) $0 - $100,Web,Urban,0,0
u_015990,control,0,0.0,1,63.92,1) $0 - $100,Phone,Urban,1,0
u_015991,control,0,0.0,1,392.24,4) $350 - $500,Web,Urban,0,0
u_015992,treatment_mens,0,0.0,10,70.81,1) $0 - $100,Phone,Surburban,1,0
u_015993,control,0,0.0,3,29.99,1) $0 - $100,Phone,Rural,1,0
u_015994,control,0,0.0,5,29.99,1) $0 - $100,Web,Urban,1,0
u_015995,treatment_mens,0,0.0,2,272.66,3) $200 - $350,Multichannel,Urban,0,0
u_015996,treatment_mens,0,0.0,3,170.94,2) $100 - $200,Web,Surburban,1,0
u_015997,control,0,0.0,6,781.2,"6) $750 - $1,000",Multichannel,Rural,1,0
u_015998,treatment_mens,0,0.0,2,489.91,4) $350 - $500,Web,Urban,0,1
u_015999,treatment_womens,0,0.0,10,262.97,3) $200 - $350,Phone,Urban,0,0
u_016000,control,0,0.0,10,218.29,3) $200 - $350,Web,Surburban,0,1
u_016001,control,0,0.0,8,237.81,3) $200 - $350,Phone,Urban,0,0
u_016002,treatment_womens,0,0.0,2,29.99,1) $0 - $100,Web,Surburban,0,0
u_016003,treatment_mens,0,0.0,4,29.99,1) $0 - $100,Phone,Surburban,0,0
u_016004,treatment_mens,0,0.0,10,46.1,1) $0 - $100,Phone,Surburban,0,0
u_016005,control,0,0.0,1,228.14,3) $200 - $350,Phone,Surburban,1,0
u_016006,treatment_mens,0,0.0,1,72.37,1) $0 - $100,Web,Surburban,1,0
u_016007,treatment_mens,0,0.0,1,612.0,5) $500 - $750,Phone,Surburban,1,0
u_016008,control,0,0.0,11,322.09,3) $200 - $350,Phone,Surburban,0,0
u_016009,control,0,0.0,7,104.31,2) $100 - $200,Phone,Surburban,1,0
u_016010,treatment_mens,0,0.0,2,163.65,2) $100 - $200,Web,Surburban,1,0
u_016011,treatment_mens,0,0.0,9,91.59,1) $0 - $100,Phone,Urban,0,0
u_016012,control,0,0.0,9,121.68,2) $100 - $200,Web,Surburban,1,0
u_016013,treatment_womens,0,0.0,5,54.24,1) $0 - $100,Phone,Surburban,1,0
u_016014,control,0,0.0,11,30.31,1) $0 - $100,Web,Urban,1,1
u_016015,treatment_womens,0,0.0,2,183.14,2) $100 - $200,Web,Urban,1,1
u_016016,control,0,0.0,1,439.07,4) $350 - $500,Multichannel,Rural,0,0
u_016017,control,0,0.0,11,321.56,3) $200 - $350,Web,Urban,0,0
u_016018,control,0,0.0,5,153.49,2) $100 - $200,Web,Surburban,0,0
u_016019,treatment_mens,0,0.0,9,44.94,1) $0 - $100,Web,Urban,0,0
u_016020,treatment_womens,0,0.0,7,29.99,1) $0 - $100,Phone,Urban,1,0
u_016021,control,0,0.0,1,138.48,2) $100 - $200,Web,Urban,1,1
u_016022,control,0,0.0,6,137.24,2) $100 - $200,Web,Urban,0,1
u_016023,treatment_mens,0,0.0,3,904.03,"6) $750 - $1,000",Phone,Rural,1,1
u_016024,treatment_womens,0,0.0,8,29.99,1) $0 - $100,Web,Surburban,0,0
u_016025,control,0,0.0,3,51.27,1) $0 - $100,Web,Urban,0,0
u_016026,treatment_mens,0,0.0,10,55.68,1) $0 - $100,Phone,Urban,1,0
u_016027,control,0,0.0,4,29.99,1) $0 - $100,Web,Surburban,1,0
u_016028,treatment_mens,0,0.0,5,184.1,2) $100 - $200,Phone,Rural,0,0
u_016029,control,0,0.0,8,94.41,1) $0 - $100,Phone,Rural,0,0
u_016030,treatment_mens,0,0.0,4,230.63,3) $200 - $350,Phone,Surburban,1,0
u_016031,control,0,0.0,10,29.99,1) $0 - $100,Web,Urban,0,0
