user_id,variant,converted,error_rate
u_05662,control,0,0.0198
u_05663,control,1,0.0065
u_05664,control,0,0.026
u_05665,control,0,0.0285
u_05666,control,1,0.0277
u_05667,control,0,0.025
u_05668,control,0,0.0146
u_05669,control,0,0.0412
u_05670,control,0,0.0162
u_05671,control,0,0.0102
u_05672,control,0,0.0148
u_05673,control,0,0.0577
u_05674,control,0,0.0272
u_05675,control,0,0.0316
u_05676,control,0,0.0121
u_05677,control,0,0.0164
u_05678,control,0,0.0293
u_05679,control,0,0.0029
u_05680,control,0,0.0095
u_05681,control,0,0.0012
u_05682,control,0,0.0376
u_05683,control,0,0.0169
u_05684,control,0,0.0055
u_05685,control,0,0.0175
u_05686,control,0,0.0258
u_05687,control,0,0.0159
u_05688,control,1,0.0222
u_05689,control,1,0.0092
u_05690,control,0,0.0172
u_05691,control,0,0.0189
u_05692,control,0,0.031
u_05693,control,0,0.029
u_05694,control,0,0.0244
u_05695,control,0,0.0145
u_05696,control,0,0.0446
u_05697,control,0,0.0112
u_05698,control,0,0.0181
u_05699,control,0,0.0079
u_05700,control,0,0.0039
u_05701,control,0,0.0131
u_05702,control,1,0.023
u_05703,control,0,0.0156
u_05704,control,1,0.0078
u_05705,control,0,0.0039
u_05706,control,0,0.0248
u_05707,control,0,0.0011
u_05708,control,0,0.0011
u_05709,control,0,0.014
u_05710,control,0,0.0379
u_05711,control,0,0.0146
u_05712,control,0,0.0121
u_05713,control,0,0.0139
u_05714,control,0,0.0357
u_05715,control,0,0.0216
u_05716,control,0,0.0619
u_05717,control,0,0.0098
u_05718,control,0,0.0261
u_05719,control,0,0.0035
u_05720,control,0,0.0433
u_05721,control,0,0.0209
u_05722,control,0,0.0407
u_05723,control,0,0.0199
u_05724,control,0,0.0111
u_05725,control,0,0.0256
u_05726,control,0,0.0131
u_05727,control,0,0.0159
u_05728,control,0,0.0145
u_05729,control,0,0.008
u_05730,control,0,0.0339
u_05731,control,0,0.01
u_05732,control,0,0.0178
u_05733,control,0,0.0381
u_05734,control,0,0.0132
u_05735,control,0,0.0105
u_05736,control,0,0.0279
u_05737,control,0,0.0159
u_05738,control,0,0.0181
u_05739,control,0,0.0491
u_05740,control,0,0.0105
u_05741,control,0,0.0037
u_05742,control,1,0.0241
u_05743,control,0,0.0141
u_05744,control,0,0.0053
u_05745,control,0,0.0071
u_05746,control,0,0.0118
u_05747,control,0,0.0163
u_05748,control,0,0.0595
u_05749,control,0,0.0216
u_05750,control,0,0.0199
u_05751,control,0,0.0451
u_05752,control,0,0.0083
u_05753,control,0,0.0108
u_05754,control,0,0.0115
u_05755,control,0,0.0086
u_05756,control,0,0.0116
u_05757,control,0,0.1024
u_05758,control,0,0.0299
u_05759,control,0,0.0585
u_05760,control,0,0.0195
u_05761,control,0,0.0087
u_05762,control,0,0.0118
u_05763,control,0,0.0307
u_05764,control,0,0.0232
u_05765,control,0,0.0166
u_05766,control,0,0.0108
u_05767,control,0,0.0332
u_05768,control,0,0.0292
u_05769,control,0,0.0223
u_05770,control,0,0.0177
u_05771,control,0,0.0196
u_05772,control,0,0.078
u_05773,control,0,0.0039
u_05774,control,0,0.0121
u_05775,control,0,0.0104
u_05776,control,0,0.0369
u_05777,control,0,0.0103
u_05778,control,0,0.0204
u_05779,control,0,0.0094
u_05780,control,0,0.0067
u_05781,control,0,0.011
u_05782,control,0,0.0203
u_05783,control,0,0.0336
u_05784,control,0,0.0222
u_05785,control,0,0.0192
u_05786,control,0,0.0053
u_05787,control,0,0.011
u_05788,control,0,0.0014
u_05789,control,0,0.0032
u_05790,control,0,0.0166
u_05791,control,0,0.038
u_05792,control,0,0.0228
u_05793,control,0,0.0031
u_05794,control,0,0.0277
u_05795,control,0,0.0203
u_05796,control,0,0.0275
u_05797,control,0,0.0101
u_05798,control,0,0.0189
u_05799,control,0,0.0524
u_05800,control,0,0.0037
u_05801,control,0,0.02
u_05802,control,0,0.0061
u_05803,control,0,0.0258
u_05804,control,0,0.0289
u_05805,control,0,0.0435
u_05806,control,0,0.0158
u_05807,control,0,0.0239
u_05808,control,0,0.0135
u_05809,control,0,0.0058
u_05810,control,0,0.0129
u_05811,control,0,0.0045
u_05812,control,0,0.0052
u_05813,control,0,0.0382
u_05814,control,0,0.004
u_05815,control,0,0.0241
u_05816,control,0,0.0332
u_05817,control,0,0.0148
u_05818,control,0,0.043
u_05819,control,1,0.0144
u_05820,control,0,0.0642
u_05821,control,0,0.0196
u_05822,control,0,0.0032
u_05823,control,0,0.0082
u_05824,control,0,0.02
u_05825,control,0,0.0226
u_05826,control,1,0.0348
u_05827,control,0,0.0135
u_05828,control,0,0.01
u_05829,control,0,0.0131
u_05830,control,0,0.0091
u_05831,control,0,0.0064
u_05832,control,1,0.007
u_05833,control,0,0.0022
u_05834,control,0,0.0329
u_05835,control,0,0.0096
u_05836,control,0,0.0065
u_05837,control,0,0.0044
u_05838,control,0,0.0208
u_05839,control,0,0.0113
u_05840,control,0,0.0164
u_05841,control,0,0.0112
u_05842,control,0,0.0051
u_05843,control,0,0.0258
u_05844,control,0,0.0379
u_05845,control,0,0.0008
u_05846,control,0,0.0519
u_05847,control,0,0.0277
u_05848,control,0,0.0185
u_05849,control,0,0.0087
u_05850,control,1,0.0093
u_05851,control,0,0.0163
u_05852,control,0,0.0124
u_05853,control,0,0.0077
u_05854,control,0,0.0352
u_05855,control,0,0.0087
u_05856,control,0,0.0019
u_05857,control,0,0.0314
u_05858,control,0,0.0133
u_05859,control,0,0.0191
u_05860,control,0,0.0026
u_05861,control,0,0.0087
u_05862,control,0,0.0227
u_05863,control,0,0.0325
u_05864,control,0,0.0481
u_05865,control,0,0.0332
u_05866,control,0,0.0065
u_05867,control,0,0.0133
u_05868,control,0,0.0175
u_05869,control,0,0.0242
u_05870,control,0,0.0125
u_05871,control,0,0.0079
u_05872,control,0,0.0393
u_05873,control,0,0.0117
u_05874,control,0,0.0287
u_05875,control,0,0.0459
u_05876,control,0,0.0081
u_05877,control,0,0.03
u_05878,control,0,0.0141
u_05879,control,0,0.0197
u_05880,control,0,0.0103
u_05881,control,0,0.017
u_05882,control,0,0.0397
u_05883,control,0,0.0516
u_05884,control,0,0.0303
u_05885,control,0,0.0288
u_05886,control,0,0.0151
u_05887,control,0,0.0108
u_05888,control,0,0.008
u_05889,control,0,0.0168
u_05890,control,0,0.0032
u_05891,control,0,0.0148
u_05892,control,0,0.0282
u_05893,control,0,0.0003
u_05894,control,0,0.0374
u_05895,control,0,0.0087
u_05896,control,0,0.0119
u_05897,control,0,0.0194
u_05898,control,0,0.0168
u_05899,control,0,0.0068
u_05900,control,0,0.0147
u_05901,control,0,0.0026
u_05902,control,0,0.0021
u_05903,control,0,0.021
u_05904,control,0,0.0106
u_05905,control,0,0.024
u_05906,control,0,0.0068
u_05907,control,0,0.0215
u_05908,control,0,0.0222
u_05909,control,0,0.0499
u_05910,control,0,0.0237
u_05911,control,0,0.0036
u_05912,control,0,0.0088
u_05913,control,0,0.0137
u_05914,control,0,0.0524
u_05915,control,0,0.0226
u_05916,control,0,0.033
u_05917,control,0,0.0478
u_05918,control,0,0.01
u_05919,control,0,0.0025
u_05920,control,0,0.018
u_05921,control,0,0.0161
u_05922,control,0,0.0082
u_05923,control,0,0.0285
u_05924,control,0,0.028
u_05925,control,0,0.0161
u_05926,control,0,0.0036
u_05927,control,0,0.0392
u_05928,control,0,0.0083
u_05929,control,0,0.017
u_05930,control,0,0.0708
u_05931,control,0,0.0086
u_05932,control,1,0.0061
u_05933,control,0,0.0388
u_05934,control,0,0.0059
u_05935,control,0,0.0121
u_05936,control,0,0.0066
u_05937,control,0,0.0023
u_05938,control,0,0.0292
u_05939,control,0,0.0176
u_05940,control,0,0.0162
u_05941,control,0,0.0186
u_05942,control,0,0.0262
u_05943,control,0,0.0125
u_05944,control,0,0.0294
u_05945,control,0,0.0165
u_05946,control,0,0.0572
u_05947,control,0,0.018
u_05948,control,0,0.0223
u_05949,control,0,0.008
u_05950,control,0,0.0133
u_05951,control,0,0.0454
u_05952,control,0,0.0031
u_05953,control,0,0.0224
u_05954,control,0,0.0223
u_05955,control,0,0.0386
u_05956,control,0,0.0383
u_05957,control,0,0.0069
u_05958,control,0,0.0213
u_05959,control,0,0.0252
u_05960,control,0,0.033
u_05961,control,0,0.0188
u_05962,control,1,0.0052
u_05963,control,0,0.0207
u_05964,control,0,0.0274
u_05965,control,0,0.0312
u_05966,control,0,0.0056
u_05967,control,0,0.0137
u_05968,control,0,0.0046
u_05969,control,0,0.0124
u_05970,control,0,0.0106
u_05971,control,0,0.031
u_05972,control,0,0.0255
u_05973,control,0,0.0142
u_05974,control,0,0.0111
u_05975,control,0,0.0173
u_05976,control,0,0.0031
u_05977,control,0,0.0085
u_05978,control,0,0.0193
u_05979,control,0,0.0186
u_05980,control,0,0.0184
u_05981,control,0,0.0432
u_05982,control,0,0.0064
u_05983,control,0,0.0047
u_05984,control,0,0.0186
u_05985,control,0,0.0036
u_05986,control,0,0.0198
u_05987,control,0,0.0132
u_05988,control,0,0.0137
u_05989,control,0,0.0248
u_05990,control,0,0.0155
u_05991,control,0,0.0255
u_05992,control,0,0.0278
u_05993,control,0,0.0219
u_05994,control,0,0.0306
u_05995,control,0,0.0151
u_05996,control,0,0.0203
u_05997,control,0,0.0134
u_05998,control,0,0.0207
u_05999,control,0,0.0118
u_06000,control,0,0.0289
u_06001,control,0,0.0115
u_06002,control,0,0.0283
u_06003,control,0,0.0145
u_06004,control,0,0.0133
u_06005,control,0,0.0206
u_06006,control,0,0.0152
u_06007,control,0,0.0273
u_06008,control,1,0.0074
u_06009,control,0,0.021
u_06010,control,0,0.0052
u_06011,control,0,0.0313
u_06012,control,0,0.0086
u_06013,control,0,0.0136
u_06014,control,0,0.0133
u_06015,control,0,0.02
u_06016,control,0,0.0045
u_06017,control,0,0.0177
u_06018,control,0,0.0426
u_06019,control,0,0.0033
u_06020,control,0,0.0252
u_06021,control,0,0.0192
u_06022,control,0,0.0153
u_06023,control,0,0.0286
u_06024,control,0,0.013
u_06025,control,0,0.0051
u_06026,control,0,0.0117
u_06027,control,0,0.0495
u_06028,control,0,0.0578
u_06029,control,0,0.0126
u_06030,control,0,0.006
u_06031,control,0,0.0244
u_06032,control,0,0.0036
u_06033,control,0,0.011
u_06034,control,0,0.0085
u_06035,control,0,0.0094
u_06036,control,0,0.0104
u_06037,control,0,0.0185
u_06038,control,0,0.0289
u_06039,control,0,0.0172
u_06040,control,0,0.0042
u_06041,control,0,0.036
u_06042,control,0,0.0078
u_06043,control,0,0.0106
u_06044,control,0,0.0211
u_06045,control,0,0.0163
u_06046,control,0,0.0049
u_06047,control,0,0.028
u_06048,control,0,0.0101
u_06049,control,0,0.0179
u_06050,control,0,0.0066
u_06051,control,0,0.0235
u_06052,control,0,0.036
u_06053,control,0,0.0048
u_06054,control,0,0.0188
u_06055,control,0,0.0113
u_06056,control,0,0.0512
u_06057,control,1,0.0297
u_06058,control,0,0.0117
u_06059,control,0,0.0248
u_06060,control,0,0.0222
u_06061,control,0,0.0188
u_06062,control,0,0.0359
u_06063,control,0,0.0117
u_06064,control,0,0.0384
u_06065,control,0,0.0516
u_06066,control,0,0.023
u_06067,control,0,0.027
u_06068,control,0,0.0327
u_06069,control,0,0.0157
u_06070,control,0,0.0234
u_06071,control,0,0.0067
u_06072,control,0,0.0595
u_06073,control,0,0.0241
u_06074,control,0,0.0217
u_06075,control,0,0.0138
u_06076,control,0,0.0205
u_06077,control,0,0.0698
u_06078,control,0,0.0402
u_06079,control,0,0.0286
u_06080,control,0,0.0097
u_06081,control,0,0.0039
u_06082,control,0,0.0118
u_06083,control,0,0.0298
u_06084,control,0,0.0077
u_06085,control,0,0.0294
u_06086,control,0,0.0057
u_06087,control,0,0.014
u_06088,control,0,0.0203
u_06089,control,0,0.0201
u_06090,control,0,0.0175
u_06091,control,0,0.0234
u_06092,control,0,0.0313
u_06093,control,0,0.0295
u_06094,control,0,0.0157
u_06095,control,0,0.0065
u_06096,control,0,0.0098
u_06097,control,0,0.0117
u_06098,control,0,0.0068
u_06099,control,0,0.0122
u_06100,control,1,0.0033
u_06101,control,0,0.0078
u_06102,control,0,0.0054
u_06103,control,0,0.0413
u_06104,control,0,0.0438
u_06105,control,0,0.0107
u_06106,control,0,0.0484
u_06107,control,0,0.0124
u_06108,control,0,0.0409
u_06109,control,0,0.0285
u_06110,control,0,0.0093
u_06111,control,0,0.0076
u_06112,control,0,0.0229
u_06113,control,0,0.0408
u_06114,control,0,0.0188
u_06115,control,0,0.0307
u_06116,control,0,0.0384
u_06117,control,0,0.016
u_06118,control,0,0.0072
u_06119,control,0,0.0149
u_06120,control,0,0.0232
u_06121,control,0,0.0416
u_06122,control,0,0.0347
u_06123,control,0,0.0045
u_06124,control,0,0.01
u_06125,control,0,0.0264
u_06126,control,0,0.0076
u_06127,control,0,0.0035
u_06128,control,0,0.004
u_06129,control,0,0.0113
u_06130,control,0,0.0115
u_06131,control,0,0.0252
u_06132,control,0,0.0112
u_06133,control,0,0.0107
u_06134,control,0,0.0346
u_06135,control,0,0.0314
u_06136,control,0,0.0232
u_06137,control,0,0.0133
u_06138,control,0,0.0236
u_06139,control,0,0.0209
u_06140,control,0,0.0744
u_06141,control,0,0.0204
u_06142,control,0,0.0096
u_06143,control,0,0.01
u_06144,control,0,0.0078
u_06145,control,0,0.0193
u_06146,control,0,0.0299
u_06147,control,0,0.0453
u_06148,control,0,0.042
u_06149,control,0,0.0542
u_06150,control,0,0.0171
u_06151,control,1,0.0323
u_06152,control,0,0.005
u_06153,control,0,0.0447
u_06154,control,0,0.0069
u_06155,control,0,0.0231
u_06156,control,0,0.021
u_06157,control,0,0.0177
u_06158,control,0,0.0248
u_06159,control,0,0.0094
u_06160,control,0,0.0279
u_06161,control,0,0.0218
u_06162,control,0,0.0252
u_06163,control,0,0.0139
u_06164,control,0,0.019
u_06165,control,0,0.0066
u_06166,control,0,0.0631
u_06167,control,0,0.0168
u_06168,control,0,0.0133
u_06169,control,0,0.0355
u_06170,control,0,0.0092
u_06171,control,0,0.0226
u_06172,control,0,0.0311
u_06173,control,0,0.0203
u_06174,control,0,0.0266
u_06175,control,0,0.0319
u_06176,control,0,0.02
u_06177,control,0,0.0101
u_06178,control,0,0.0142
u_06179,control,0,0.0184
u_06180,control,0,0.0149
u_06181,control,0,0.0338
u_06182,control,1,0.0082
u_06183,control,0,0.0159
u_06184,control,0,0.0175
u_06185,control,1,0.0224
u_06186,control,0,0.0182
u_06187,control,0,0.0312
u_06188,control,0,0.0073
u_06189,control,0,0.0241
u_06190,control,0,0.045
u_06191,control,0,0.0219
u_06192,control,0,0.0052
u_06193,control,0,0.013
u_06194,control,0,0.0191
u_06195,control,0,0.0102
u_06196,control,1,0.0022
u_06197,control,0,0.0133
u_06198,control,0,0.0199
u_06199,control,0,0.0193
u_06200,control,0,0.0114
u_06201,control,0,0.0266
u_06202,control,0,0.0238
u_06203,control,0,0.0261
u_06204,control,0,0.0107
u_06205,control,0,0.024
u_06206,control,0,0.0186
u_06207,control,0,0.0084
u_06208,control,0,0.0578
u_06209,control,0,0.0099
u_06210,control,0,0.007
u_06211,control,0,0.0114
u_06212,control,0,0.0192
u_06213,control,0,0.0018
u_06214,control,0,0.0327
u_06215,control,0,0.004
u_06216,control,0,0.0127
u_06217,control,0,0.0119
u_06218,control,0,0.0306
u_06219,control,0,0.0064
u_06220,control,0,0.0009
u_06221,control,0,0.006
u_06222,control,0,0.0261
u_06223,control,0,0.0129
u_06224,control,0,0.022
u_06225,control,1,0.0066
u_06226,control,0,0.0437
u_06227,control,0,0.0648
u_06228,control,0,0.0253
u_06229,control,0,0.0108
u_06230,control,0,0.0114
u_06231,control,0,0.0167
u_06232,control,0,0.0152
u_06233,control,0,0.0145
u_06234,control,0,0.0162
u_06235,control,0,0.0337
u_06236,control,0,0.0429
u_06237,control,0,0.0031
u_06238,control,0,0.0141
u_06239,control,0,0.0104
u_06240,control,0,0.0108
u_06241,control,0,0.0093
u_06242,control,0,0.0349
u_06243,control,0,0.0129
u_06244,control,0,0.0177
u_06245,control,0,0.0132
u_06246,control,0,0.0442
u_06247,control,0,0.0152
u_06248,control,0,0.0463
u_06249,control,1,0.0276
u_06250,control,0,0.0084
u_06251,control,0,0.0201
u_06252,control,0,0.0045
u_06253,control,0,0.0141
u_06254,control,0,0.06
u_06255,control,0,0.0148
u_06256,control,0,0.0103
u_06257,control,0,0.0203
u_06258,control,0,0.0289
u_06259,control,0,0.0118
u_06260,control,0,0.0102
u_06261,control,0,0.0163
u_06262,control,0,0.0212
u_06263,control,0,0.0096
u_06264,control,0,0.0262
u_06265,control,0,0.0307
u_06266,control,0,0.0195
u_06267,control,0,0.0132
u_06268,control,0,0.0082
u_06269,control,0,0.0054
u_06270,control,0,0.0084
u_06271,control,0,0.0228
u_06272,control,0,0.0152
u_06273,control,0,0.0171
u_06274,control,0,0.0238
u_06275,control,0,0.0159
u_06276,control,0,0.0098
u_06277,control,0,0.0188
u_06278,control,0,0.0302
u_06279,control,0,0.0086
u_06280,control,0,0.0309
u_06281,control,0,0.0112
u_06282,control,0,0.0117
u_06283,control,0,0.0144
u_06284,control,0,0.0152
u_06285,control,0,0.0111
u_06286,control,0,0.0205
u_06287,control,0,0.0206
u_06288,control,0,0.0053
u_06289,control,0,0.0311
u_06290,control,0,0.0305
u_06291,control,0,0.0116
u_06292,control,1,0.0336
u_06293,control,0,0.0151
u_06294,control,0,0.0122
u_06295,control,0,0.0069
u_06296,control,1,0.0299
u_06297,control,0,0.0413
u_06298,control,0,0.0038
u_06299,control,0,0.0309
u_06300,control,0,0.0147
u_06301,control,0,0.0098
u_06302,control,0,0.0182
u_06303,control,0,0.0119
u_06304,control,0,0.0175
u_06305,control,0,0.0093
u_06306,control,0,0.0038
u_06307,control,0,0.0013
u_06308,control,0,0.0192
u_06309,control,0,0.0214
u_06310,control,0,0.0407
u_06311,control,0,0.0575
u_06312,control,0,0.0247
u_06313,control,0,0.0182
u_06314,control,0,0.066
u_06315,control,0,0.0318
u_06316,control,0,0.0323
u_06317,control,0,0.0333
u_06318,control,0,0.0082
u_06319,control,0,0.0273
u_06320,control,0,0.018
u_06321,control,0,0.0307
u_06322,control,0,0.0354
u_06323,control,0,0.011
u_06324,control,0,0.0115
u_06325,control,0,0.0237
u_06326,control,0,0.0389
u_06327,control,0,0.0111
u_06328,control,0,0.059
u_06329,control,0,0.0066
u_06330,control,0,0.0286
u_06331,control,0,0.0256
u_06332,control,0,0.0187
u_06333,control,0,0.0121
u_06334,control,0,0.0081
u_06335,control,0,0.0355
u_06336,control,0,0.0088
u_06337,control,0,0.0167
u_06338,control,0,0.0127
u_06339,control,0,0.006
u_06340,control,0,0.0137
u_06341,control,0,0.0115
u_06342,control,0,0.0055
u_06343,control,0,0.0404
u_06344,control,0,0.0128
u_06345,control,0,0.0313
u_06346,control,0,0.0321
u_06347,control,0,0.0158
u_06348,control,0,0.02
u_06349,control,0,0.0195
u_06350,control,1,0.0094
u_06351,control,0,0.0119
u_06352,control,0,0.015
u_06353,control,0,0.0375
u_06354,control,0,0.0068
u_06355,control,0,0.0197
u_06356,control,0,0.0147
u_06357,control,0,0.0415
u_06358,control,1,0.0063
u_06359,control,0,0.0202
u_06360,control,0,0.022
u_06361,control,0,0.0073
u_06362,control,0,0.0148
u_06363,control,0,0.0084
u_06364,control,0,0.0098
u_06365,control,0,0.0098
u_06366,control,0,0.0074
u_06367,control,0,0.0228
u_06368,control,0,0.0225
u_06369,control,0,0.0252
u_06370,control,0,0.0331
u_06371,control,0,0.0297
u_06372,control,0,0.0027
u_06373,control,0,0.0359
u_06374,control,0,0.022
u_06375,control,0,0.0204
u_06376,control,0,0.0086
u_06377,control,0,0.0137
u_06378,control,0,0.0131
u_06379,control,0,0.0201
u_06380,control,0,0.0069
u_06381,control,0,0.0309
u_06382,control,0,0.0449
u_06383,control,0,0.0251
u_06384,control,0,0.0155
u_06385,control,0,0.0123
u_06386,control,0,0.0223
u_06387,control,0,0.0005
u_06388,control,0,0.0351
u_06389,control,0,0.0097
u_06390,control,0,0.0114
u_06391,control,0,0.0044
u_06392,control,0,0.0135
u_06393,control,0,0.0064
u_06394,control,0,0.0288
u_06395,control,0,0.0078
u_06396,control,0,0.0194
u_06397,control,0,0.0378
u_06398,control,0,0.0093
u_06399,control,0,0.0066
u_06400,control,0,0.0435
u_06401,control,0,0.0617
u_06402,control,0,0.0018
u_06403,control,1,0.0261
u_06404,control,0,0.008
u_06405,control,0,0.0253
u_06406,control,0,0.0392
u_06407,control,0,0.0477
u_06408,control,1,0.024
u_06409,control,0,0.0332
u_06410,control,0,0.0083
u_06411,control,0,0.0168
u_06412,control,0,0.0391
u_06413,control,0,0.0212
u_06414,control,0,0.012
u_06415,control,0,0.0276
u_06416,control,0,0.0218
u_06417,control,0,0.0363
u_06418,control,0,0.0149
u_06419,control,0,0.0161
u_06420,control,0,0.0145
u_06421,control,0,0.0095
u_06422,control,0,0.0009
u_06423,control,0,0.0147
u_06424,control,0,0.0252
u_06425,control,0,0.0538
u_06426,control,0,0.021
u_06427,control,0,0.0697
u_06428,control,0,0.011
u_06429,control,0,0.0362
u_06430,control,0,0.0087
u_06431,control,0,0.0216
u_06432,control,0,0.0329
u_06433,control,0,0.0637
u_06434,control,0,0.0125
u_06435,control,0,0.0467
u_06436,control,0,0.0043
u_06437,control,0,0.0212
u_06438,control,0,0.0094
u_06439,control,0,0.0055
u_06440,control,0,0.0268
u_06441,control,1,0.0067
u_06442,control,0,0.0124
u_06443,control,0,0.0239
u_06444,control,0,0.0227
u_06445,control,0,0.0379
u_06446,control,1,0.0313
u_06447,control,0,0.0406
u_06448,control,0,0.0135
u_06449,control,0,0.0206
u_06450,control,0,0.007
u_06451,control,0,0.0033
u_06452,control,0,0.0408
u_06453,control,0,0.0276
u_06454,control,0,0.0306
u_06455,control,0,0.0363
u_06456,control,0,0.0238
u_06457,control,0,0.0071
u_06458,control,0,0.0082
u_06459,control,0,0.0156
u_06460,control,0,0.0163
u_06461,control,0,0.0156
u_06462,control,0,0.0057
u_06463,control,0,0.0115
u_06464,control,0,0.0805
